Indeks,Archiwum,Data,DataWejscia,DataZakonczenia,Del,Diler,FirstStanowisko,Hiden,ErrIdx,Klient,LiczbaSzklen,NipDilera,Oscieznica,Pozycja,Skanowanie,Skrzydlo,srcdoc,Stanowisko,StanowiskoPoprzednie,Sztuka,TerminRealizacji,Zakonczone,Zlecenie,ZlecenieDilera,DodOpis,optym,TerminProdukcji,Optymalizacja,DbWHOkna,KodBiura,OptSrcdoc,Vip,ObrazekOsc,ObrazekSkr,Referencja,Priorytet,IloscJedn,Idx_typu,Typ,IloscJednPoz,PozycjaLp,Country,FrameWidth,FrameHeight,SashWidth,SashHeight,Glazing,GlazingFrame,GlazingFrameColor,Color,Paczka
365662,0,2023-03-15 15:13:00.000,2023-03-14 14:51:00.000,2023-03-15 11:53:00.000,0,,25,0,0,Toelevering Online B.V,1,,1,1,4,1,62362,39,32,1,2023-03-15 00:00:00.000,1,60768,,,0,2023-03-13 00:00:00.000,,5,,0,0,pqqi    ,cd2c1m  ,,3,0,289,G_K-VISION 76 CLASSIC 76302/76201,0,1,,1137,1320,1027,1210,,,,,
365663,0,2023-03-15 15:13:00.000,2023-03-14 14:51:00.000,2023-03-15 11:53:00.000,0,,25,0,0,Toelevering Online B.V,0,,1,1,4,0,62362,39,32,1,2023-03-15 00:00:00.000,1,60768,,,0,2023-03-13 00:00:00.000,,5,,0,0,pqqi    ,        ,,3,1,289,G_K-VISION 76 CLASSIC 76302/76201,1,1,,1137,1320,0,0,,,,Balta / Balta (Juoda tarpine),
365664,0,2023-03-17 15:17:00.000,2023-03-14 15:38:00.000,2023-03-17 09:24:00.000,0,,25,0,0,Toelevering Online B.V,1,,1,1,4,1,62374,39,32,1,2023-03-23 00:00:00.000,1,60770,,,0,2023-03-13 00:00:00.000,,5,,0,0,aukpc   ,8tymh8  ,,3,0,325,45_90___76106 / 76201,0,1,,2390,1160,745,1056,,,,,
365665,0,2023-03-17 15:17:00.000,2023-03-14 15:38:00.000,2023-03-17 09:24:00.000,0,,25,0,0,Toelevering Online B.V,1,,1,1,4,2,62374,39,32,1,2023-03-23 00:00:00.000,1,60770,,,0,2023-03-13 00:00:00.000,,5,,0,0,aukpc   ,2a3q20  ,,3,0,325,45_90___76106 / 76201,0,1,,2390,1160,745,1056,,,,,
365666,0,2023-03-17 15:17:00.000,2023-03-14 15:38:00.000,2023-03-17 09:33:00.000,0,,25,0,0,Toelevering Online B.V,1,,1,2,4,1,62374,39,32,1,2023-03-23 00:00:00.000,1,60770,,,0,2023-03-13 00:00:00.000,,5,,0,0,mvodr   ,9hwqh9  ,,3,0,325,45_90___76106 / 76201,0,2,,2040,1160,628,1056,,,,,
365667,0,2023-03-17 15:17:00.000,2023-03-14 15:38:00.000,2023-03-17 09:33:00.000,0,,25,0,0,Toelevering Online B.V,1,,1,2,4,2,62374,39,32,1,2023-03-23 00:00:00.000,1,60770,,,0,2023-03-13 00:00:00.000,,5,,0,0,mvodr   ,2z1ab6  ,,3,0,325,45_90___76106 / 76201,0,2,,2040,1160,628,1056,,,,,
365668,0,2023-03-17 15:17:00.000,2023-03-14 15:38:00.000,2023-03-17 09:24:00.000,0,,25,0,0,Toelevering Online B.V,1,,1,1,4,0,62374,39,32,1,2023-03-23 00:00:00.000,1,60770,,,0,2023-03-13 00:00:00.000,,5,,0,0,aukpc   ,        ,,3,5,325,45_90___76106 / 76201,5,1,,2390,1160,0,0,,,,Balta / Balta (Juoda tarpine),
365669,0,2023-03-17 15:17:00.000,2023-03-14 15:38:00.000,2023-03-17 09:33:00.000,0,,25,0,0,Toelevering Online B.V,1,,1,2,4,0,62374,39,32,1,2023-03-23 00:00:00.000,1,60770,,,0,2023-03-13 00:00:00.000,,5,,0,0,mvodr   ,        ,,3,5,325,45_90___76106 / 76201,5,2,,2040,1160,0,0,,,,Balta / Balta (Juoda tarpine),
365670,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-20 13:46:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,1,WDX_ONLINE,1,1,4,1,60376,39,32,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,pf9k9   ,6ibvpe  ,,3,0,325,45_90___76106 / 76201,0,1,,800,1085,696,981,,,,,
365671,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-20 13:46:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,1,WDX_ONLINE,1,2,4,1,60376,39,32,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,65pbo4  ,46nzru  ,,3,0,325,45_90___76106 / 76201,0,2,,800,1085,696,981,,,,,
365672,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-17 15:14:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,1,WDX_ONLINE,1,3,4,1,60376,39,32,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,a4uz4   ,2t55ao  ,,3,0,325,45_90___76106 / 76201,0,3,,2100,1085,648,981,,,,,
365673,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-20 14:29:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,1,WDX_ONLINE,1,3,4,1,60376,39,32,2,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,a4uz4   ,2t55ao  ,,3,0,325,45_90___76106 / 76201,0,3,,2100,1085,648,981,,,,,
365674,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-17 15:14:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,1,WDX_ONLINE,1,3,4,2,60376,39,32,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,a4uz4   ,3kel9r  ,,3,0,325,45_90___76106 / 76201,0,3,,2100,1085,648,981,,,,,
365675,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-20 14:29:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,1,WDX_ONLINE,1,3,4,2,60376,39,32,2,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,a4uz4   ,3kel9r  ,,3,0,325,45_90___76106 / 76201,0,3,,2100,1085,648,981,,,,,
365676,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-20 13:46:00.000,0,WDX_ONLINE,25,0,14941,Toelevering Online B.V,1,WDX_ONLINE,1,4,4,1,60376,39,32,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,2tmun4  ,2gip8c  ,,3,0,325,45_90___76106 / 76201,0,4,,790,1200,686,1096,,,,,
365677,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-20 13:46:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,1,WDX_ONLINE,1,5,4,1,60376,39,32,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,e2rchx  ,fiulc   ,,3,0,325,45_90___76106 / 76201,0,5,,668,995,564,891,,,,,
365678,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-27 14:26:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,1,WDX_ONLINE,1,6,4,1,60376,39,4,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,ggyvi   ,6jqsa4  ,,3,0,325,45_90___76106 / 76201,0,6,,2100,1235,688,1131,,,,,
365679,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-27 14:26:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,1,WDX_ONLINE,1,6,4,2,60376,39,4,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,ggyvi   ,ab09qe  ,,3,0,325,45_90___76106 / 76201,0,6,,2100,1235,1282,1131,,,,,
365680,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-27 13:58:00.000,0,WDX_ONLINE,25,0,14940,Toelevering Online B.V,1,WDX_ONLINE,1,7,4,1,60376,39,32,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,1bkw    ,4qnbu6  ,,3,0,325,45_90___76106 / 76201,0,7,,2093,1180,678,1076,,,,,
365681,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-20 13:46:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,0,WDX_ONLINE,1,1,4,0,60376,39,32,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,pf9k9   ,        ,,3,2,325,45_90___76106 / 76201,2,1,,800,1085,0,0,,,,Balta-vid /02.20.91.000001,
365682,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-20 13:46:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,0,WDX_ONLINE,1,2,4,0,60376,39,32,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,65pbo4  ,        ,,3,2,325,45_90___76106 / 76201,2,2,,800,1085,0,0,,,,Balta-vid /02.20.91.000001,
365683,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-17 15:14:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,1,WDX_ONLINE,1,3,4,0,60376,39,32,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,a4uz4   ,        ,,3,6,325,45_90___76106 / 76201,13,3,,2100,1085,0,0,,,,Balta-vid /02.20.91.000001,
365684,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-20 14:29:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,1,WDX_ONLINE,1,3,4,0,60376,39,32,2,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,a4uz4   ,        ,,3,6,325,45_90___76106 / 76201,13,3,,2100,1085,0,0,,,,Balta-vid /02.20.91.000001,
365685,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-20 13:46:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,0,WDX_ONLINE,1,4,4,0,60376,39,32,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,2tmun4  ,        ,,3,2,325,45_90___76106 / 76201,2,4,,790,1200,0,0,,,,Balta-vid /02.20.91.000001,
365686,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-20 13:46:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,0,WDX_ONLINE,1,5,4,0,60376,39,32,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,e2rchx  ,        ,,3,2,325,45_90___76106 / 76201,2,5,,668,995,0,0,,,,Balta-vid /02.20.91.000001,
365687,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-27 14:26:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,0,WDX_ONLINE,1,6,4,0,60376,39,4,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,ggyvi   ,        ,,3,4,325,45_90___76106 / 76201,4,6,,2100,1235,0,0,,,,Balta-vid /02.20.91.000001,
365688,0,2023-03-28 12:13:00.000,2023-03-14 15:40:00.000,2023-03-27 13:58:00.000,0,WDX_ONLINE,25,0,0,Toelevering Online B.V,1,WDX_ONLINE,1,7,4,0,60376,39,32,1,2023-03-27 00:00:00.000,1,54947,54947,,0,2023-03-13 00:00:00.000,,5,WDX_ONLINE,0,0,1bkw    ,        ,,3,4,325,45_90___76106 / 76201,4,7,,2093,1180,0,0,,,,Balta-vid /02.20.91.000001,
365689,0,2023-03-17 09:01:00.000,2023-03-15 07:53:00.000,2023-03-16 11:33:00.000,0,,25,0,0,Toelevering Online B.V,1,,1,1,4,1,61475,39,32,1,2023-03-27 00:00:00.000,1,58702,,,0,2023-03-13 00:00:00.000,,5,,0,0,6tg51c  ,2hk781  ,,3,0,283,G_K-VISION 76 76106 / 76201,0,1,,1300,1100,1196,996,,,,,
365690,0,2023-03-17 09:01:00.000,2023-03-15 07:53:00.000,2023-03-16 11:33:00.000,0,,25,0,14942,Toelevering Online B.V,0,,1,1,4,0,61475,39,32,1,2023-03-27 00:00:00.000,1,58702,,,0,2023-03-13 00:00:00.000,,5,,0,0,6tg51c  ,        ,,3,1,283,G_K-VISION 76 76106 / 76201,1,1,,1300,1100,0,0,,,,Balta-vid /F4366023,
365691,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 14:48:00.000,0,WDX_EXPORT,2,0,0,AV Projektai UAB,6,WDX_EXPORT,1,1,4,1,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,9pi24w  ,3qdpki  ,,3,0,357,PROFINE 70 DURYS-Z i vidu Palengvintos,0,1,,1000,2000,904,1942,,,,,
365692,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 07:47:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,2,4,0,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,2rl3s6  ,        ,,3,0,341,PROFINE 70 Langas,3,2,,840,1920,0,0,,,,Balta / Balta (Juoda tarpine),
365693,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:49:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,2,2,4,1,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,ssqku   ,3zu5r0  ,,3,0,341,PROFINE 70 Langas,0,2,,1590,1920,755,1846,,,,,
365694,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:49:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,2,2,4,2,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,ssqku   ,2p6tq4  ,,3,0,341,PROFINE 70 Langas,0,2,,1590,1920,755,1846,,,,,
365695,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 07:48:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,3,2,4,0,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,z8q7f   ,        ,,3,0,341,PROFINE 70 Langas,3,2,,840,1920,0,0,,,,Balta / Balta (Juoda tarpine),
365696,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 07:47:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,3,4,0,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,bgy96   ,        ,,3,0,341,PROFINE 70 Langas,1,3,,840,1920,0,0,,,,Balta / Balta (Juoda tarpine),
365697,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 07:47:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,2,3,4,0,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,35lnfr  ,        ,,3,0,341,PROFINE 70 Langas,1,3,,840,1920,0,0,,,,Balta / Balta (Juoda tarpine),
365698,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 14:16:00.000,0,WDX_EXPORT,25,0,0,AV Projektai UAB,1,WDX_EXPORT,1,4,4,1,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,cccp6x  ,23jfbk  ,,3,0,341,PROFINE 70 Langas,0,4,,500,500,426,426,,,,,
365699,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:38:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,5,4,1,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,39q4nx  ,6r0bec  ,,3,0,341,PROFINE 70 Langas,0,5,,1380,1050,640,976,,,,,
365700,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:38:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,5,4,1,61263,39,32,2,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,39q4nx  ,6r0bec  ,,3,0,341,PROFINE 70 Langas,0,5,,1380,1050,640,976,,,,,
365701,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:38:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,5,4,1,61263,39,32,3,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,39q4nx  ,6r0bec  ,,3,0,341,PROFINE 70 Langas,0,5,,1380,1050,640,976,,,,,
365702,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:38:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,5,4,2,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,39q4nx  ,lmgy0   ,,3,0,341,PROFINE 70 Langas,0,5,,1380,1050,640,976,,,,,
365703,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:38:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,5,4,2,61263,39,32,2,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,39q4nx  ,lmgy0   ,,3,0,341,PROFINE 70 Langas,0,5,,1380,1050,640,976,,,,,
365704,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:38:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,5,4,2,61263,39,32,3,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,39q4nx  ,lmgy0   ,,3,0,341,PROFINE 70 Langas,0,5,,1380,1050,640,976,,,,,
365705,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:37:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,6,4,1,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,11ent   ,74aczs  ,,3,0,341,PROFINE 70 Langas,0,6,,1380,1050,650,976,,,,,
365706,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:38:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,6,4,1,61263,39,32,2,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,11ent   ,74aczs  ,,3,0,341,PROFINE 70 Langas,0,6,,1380,1050,650,976,,,,,
365707,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:37:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,6,4,1,61263,39,32,3,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,11ent   ,74aczs  ,,3,0,341,PROFINE 70 Langas,0,6,,1380,1050,650,976,,,,,
365708,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:37:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,6,4,1,61263,39,32,4,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,11ent   ,74aczs  ,,3,0,341,PROFINE 70 Langas,0,6,,1380,1050,650,976,,,,,
365709,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:37:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,6,4,2,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,11ent   ,2tr2mi  ,,3,0,341,PROFINE 70 Langas,0,6,,1380,1050,650,976,,,,,
365710,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:38:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,6,4,2,61263,39,32,2,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,11ent   ,2tr2mi  ,,3,0,341,PROFINE 70 Langas,0,6,,1380,1050,650,976,,,,,
365711,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:37:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,6,4,2,61263,39,32,3,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,11ent   ,2tr2mi  ,,3,0,341,PROFINE 70 Langas,0,6,,1380,1050,650,976,,,,,
365712,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:37:00.000,0,WDX_EXPORT,28,0,14943,AV Projektai UAB,1,WDX_EXPORT,1,6,4,2,61263,39,32,4,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,11ent   ,2tr2mi  ,,3,0,341,PROFINE 70 Langas,0,6,,1380,1050,650,976,,,,,
365713,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:56:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,7,4,1,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,yonpc   ,4uzj2k  ,,3,0,341,PROFINE 70 Langas,0,7,,1380,500,1306,426,,,,,
365714,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:52:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,1,WDX_EXPORT,1,8,4,1,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,1vsn2h  ,603vvx  ,,3,0,341,PROFINE 70 Langas,0,8,,700,1050,626,976,,,,,
365715,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 14:48:00.000,0,WDX_EXPORT,2,0,0,AV Projektai UAB,0,WDX_EXPORT,1,1,4,0,61263,39,39,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,9pi24w  ,        ,,3,10,357,PROFINE 70 DURYS-Z i vidu Palengvintos,10,1,,1000,2000,0,0,,,,Balta / Balta (Juoda tarpine),
365716,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:49:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,0,WDX_EXPORT,2,2,4,0,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,ssqku   ,        ,,3,1,341,PROFINE 70 Langas,3,2,,1590,1920,0,0,,,,Balta / Balta (Juoda tarpine),
365717,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 14:16:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,0,WDX_EXPORT,1,4,4,0,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,cccp6x  ,        ,,3,1,341,PROFINE 70 Langas,1,4,,500,500,0,0,,,,Balta / Balta (Juoda tarpine),
365718,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:38:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,0,WDX_EXPORT,1,5,4,0,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,39q4nx  ,        ,,3,1,341,PROFINE 70 Langas,5,5,,1380,1050,0,0,,,,Balta / Balta (Juoda tarpine),
365719,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:38:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,0,WDX_EXPORT,1,5,4,0,61263,39,32,2,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,39q4nx  ,        ,,3,1,341,PROFINE 70 Langas,5,5,,1380,1050,0,0,,,,Balta / Balta (Juoda tarpine),
365720,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:38:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,0,WDX_EXPORT,1,5,4,0,61263,39,32,3,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,39q4nx  ,        ,,3,1,341,PROFINE 70 Langas,5,5,,1380,1050,0,0,,,,Balta / Balta (Juoda tarpine),
365721,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:37:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,0,WDX_EXPORT,1,6,4,0,61263,39,32,1,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,11ent   ,        ,,3,1,341,PROFINE 70 Langas,7,6,,1380,1050,0,0,,,,Balta / Balta (Juoda tarpine),
365722,0,2023-04-17 09:34:00.000,2023-03-15 08:35:00.000,2023-03-16 13:38:00.000,0,WDX_EXPORT,28,0,0,AV Projektai UAB,0,WDX_EXPORT,1,6,4,0,61263,39,32,2,2023-03-16 00:00:00.000,1,KW199175                 ,,,0,2023-03-13 00:00:00.000,,5,WDX_EXPORT,0,0,11ent   ,        ,,3,1,341,PROFINE 70 Langas,7,6,,1380,1050,0,0,,,,Balta / Balta (Juoda tarpine),
